text,text_pair,label
['Which Orthodox leaders are free to adapt canon as required?'],"['Some Orthodox canon scholars point out that, had the Ecumenical Councils (which deliberated in Greek) meant for the canons to be used as laws, they would have called them nómoi/νόμοι (laws) rather than kanónes/κανόνες (rules), but almost all Orthodox conform to them.']",[0]
"['Cleopatra, Arsinoe or Berenice were common names for whom?']","['The most famous member of the line was the last queen, Cleopatra VII, known for her role in the Roman political battles between Julius Caesar and Pompey, and later between Octavian and Mark Antony.']",[0]
['Who were Frankie Knuckles and ron hardy?'],"['Marshall Jefferson, who would later appear with the Chicago house classic']",[0]
"[""How long is Portugal's total road network?""]","['Today, the country has a 68,732 km (42,708 mi) road network, of which almost 3,000 km (1,864 mi) are part of system of 44 motorways.']",[1]
['Which Turkish Cypriot writer has been nominated for the Nobel Prize in literature twice?'],"['Dimitris Lipertis, Vasilis Michaelides and Pavlos Liasides are folk poets who wrote poems mainly in the Cypriot-Greek dialect.']",[0]
['Up to what wavelength does the human eye perceive IR LED sources as red?'],"['However, particularly intense near-IR light (e.g., from IR lasers, IR LED sources, or from bright daylight with the visible light removed by colored gels) can be detected up to approximately 780 nm, and will be perceived as red light.']",[1]
['When was the National Gallery constructed?'],"['Wilkins and Robert Smirke went on to build some of the most important buildings of the era, including the Theatre Royal, Covent Garden (1808–09), the General Post Office (1824–29) and the British Museum (1823–48), Wilkins University College London (1826–30) and the National Gallery (1832–38).']",[1]
['Who has executive authority in Saint Helena?'],['Executive authority in Saint Helena is vested in Queen Elizabeth II and is exercised on her behalf by the Governor of Saint Helena.'],[1]
['What archipelago lies off the mainland?'],['The terrain of is mostly low coastal plain with swamps of Guinean mangroves rising to Guinean forest-savanna mosaic in the east.'],[0]
"[""Who assumed control of the country after the coup d'etat?""]","[""On the evening of 12 April 2012, members of the country's military staged a coup d'état and arrested the interim president and a leading presidential candidate.""]",[0]
['Where did Athanasius during his latest exile?'],"['This time however, Athanasius simply left for the outskirts of Alexandria, where he stayed for only a few months before the local authorities convinced Valens to retract his order of exile.']",[1]
['At the beginning of what age are the dates of the Kuru kingdom?'],"['When the Kuru kingdom declined, the center of Vedic culture shifted to their eastern neighbours, the Panchala kingdom.']",[0]
['How avid of a writer was the Queen?'],"['Despite this destruction, much of the diaries still exist.']",[0]
['What type of structure do woven reinforcements have that cause them to have variation in their electrical parameters?'],"['The spatially nonhomogeneous structure also introduces local variations in electrical parameters, due to different resin/glass ratio at different areas of the weave pattern.']",[1]
['How long after the Permian-Triassic extinction did animal recovery take to completion?'],"['Animal life was then dominated by various archosaurian reptiles: dinosaurs, pterosaurs, and aquatic reptiles such as ichthyosaurs, plesiosaurs, and mosasaurs.']",[0]
['What can be seen as of essential importance to a practiced of humanism?'],"['In modern times, humanist movements are typically aligned with secularism, and today humanism typically refers to a non-theistic life stance centred on human agency and looking to science rather than revelation from a supernatural source to understand the world.']",[0]
['Give one example of how energy can be transferred between systems?'],['The portion of the energy which does not do work during the transfer is called heat.[note 4] Energy can be transferred between systems in a variety of ways.'],[0]
['What documentary features a white man in North Carolina?'],"['A Story of Race and Family Secrets written by Bliss Broyard about her father Anatole Broyard; the documentary Colored White Boy about a white man in North Carolina who discovers that he is the descendant of a white plantation owner and a raped African slave; and the documentary on The Sanders Women of Shreveport, Louisiana.']",[1]
['What was the term for hymns sung to Apollo?'],['Hymns sung to Apollo were called paeans.'],[1]
['What is the frequency of Haplogroup R1a in the Sorbs?'],"['The correlation between R1a1a [M17] and the speakers of Indo-European languages, particularly those of Eastern Europe (Russian) and Central and Southern Asia, was noticed in the late 1990s.']",[0]
['When did the Hipodromo de Maronas start operating?'],"['The Hipódromo de Maroñas started operating in 1888, and the neighbourhoods of Reus del Sur, Reus del Norte and Conciliación were inaugurated in 1889.']",[1]
"[""What percentage of India's total area is Rajasthan?""]","['Rajasthan (/ˈrɑːdʒəstæn/ Hindustani pronunciation: [raːdʒəsˈt̪ʰaːn] ( listen); literally, ""Land of Kings"") is India\'s largest state by area (342,239 square kilometres (132,139 sq mi) or 10.4% of India\'s total area).']",[1]
['What did Renaissance Humanism emphasize?'],"['Buildings were ascribed to specific architects – Brunelleschi, Alberti, Michelangelo, Palladio – and the cult of the individual had begun.']",[0]
['What band that broke up in 2014 was formed in Southampton?'],"['Several rock bands were formed in Southampton, including Band of Skulls, The Delays, Bury Tomorrow, Heart in Hand, Thomas Tantrum (disbanded in 2011) and']",[0]
['When did Prussia stop torture?'],"['For example, torture was abolished in Prussia in 1740, slavery in Britain in 1834 and in the United States in 1865 (William Wilberforce, Harriet Beecher Stowe, Abraham Lincoln - against Southern Protestants).']",[1]
"['Muslims representing 200,000 of what group fled to Dobruja?']","['For example, the Russian and Austria-Habsburg annexation of the Crimean and Balkan regions respectively saw large influxes of Muslim refugees – 200,000 Crimean Tartars fleeing to Dobruja.']",[1]
['When did Arsenal adolpt the away colors or yellow shirts and blue shorts?'],"['In the 1969–70 season, Arsenal introduced an away kit of yellow shirts with blue shorts.']",[1]
