text,text_pair,label
['What does ctenophora mean in Greek?'],"[""Ctenophora (/tᵻˈnɒfərə/; singular ctenophore, /ˈtɛnəfɔːr/ or /ˈtiːnəfɔːr/; from the Greek κτείς kteis 'comb' and φέρω pherō 'carry'; commonly known as comb jellies) is a phylum of animals that live in marine waters worldwide.""]",[1]
['What treaty took the place of constitutional treaty?'],"['Instead, the Lisbon Treaty was enacted.']",[1]
['What name was given to the western half of the colony?'],"['After the founding of the colony of New South Wales in 1788, Australia was divided into an eastern half named New South Wales and a western half named New Holland, under the administration of the colonial government in Sydney.']",[1]
"[""What part do events in Victoria's economy  play?""]","['Major events also play a big part in tourism in Victoria, particularly cultural tourism and sports tourism.']",[1]
['What two things does pharmacy informatics bring together?'],['Pharmacy informatics is the combination of pharmacy practice science and applied information science.'],[1]
['Who developed the first commercial steam powered device?'],['One engine was still known to be operating in 1820.'],[0]
['Which amino acids contain sulfur?'],"[""Chloroplasts alone make almost all of a plant cell's amino acids in their stroma except the sulfur-containing ones like cysteine and methionine.""]",[1]
"[""Most of the museum's collection had been returned by which year?""]","['Before the return of the collections after the war, the Britain Can Make It exhibition was held between September and November 1946, attracting nearly a million and a half visitors.']",[0]
['Who did the Panthers beat in the divisional round?'],"['The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier.']",[1]
['How many photosynthetic carotenoids are there?'],['Many other forms of carotenoids exist that are only found in certain groups of chloroplasts.'],[0]
"[""What plants don't need light to make chloroplasts?""]","['If angiosperm shoots are not exposed to the required light for chloroplast formation, proplastids may develop into an etioplast stage before becoming chloroplasts.']",[0]
['When was the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX) issued?'],"['In addition to climate assessment reports, the IPCC is publishing Special Reports on specific topics.']",[0]
['What is Kenya a founding member of?'],"['Kenya (/ˈkɛnjə/; locally [ˈkɛɲa] ( listen)), officially the Republic of Kenya, is a country in Africa and a founding member of the East African Community (EAC).']",[1]
['Which species moves by a darting motion?'],"['Velamen parallelum, which is typically less than 20 centimeters (0.66 ft) long, can move much faster in what has been described as a ""darting motion"".']",[1]
['Who scored the first points for Denver?'],['The score marked the first time in the entire postseason that Carolina was facing a deficit.'],[0]
['In what years did Doctor Who originally show on TV?'],"['The show has influenced generations of British television professionals, many of whom grew up watching the series.']",[0]
['What sort of continental sculptors are represented in the British Galleries of the V&A?'],"[""A sample of some of these sculptors' work is on display in the British Galleries.""]",[0]
['How many bodies did Public Health England exhume?'],['Archaeologist Barney Sloane has argued that there is insufficient evidence of the extinction of a large number of rats in the archaeological record of the medieval waterfront in London and that the plague spread too quickly to support the thesis that the Y. pestis was spread from fleas on rats; he argues that transmission must have been person to person.'],[0]
"[""What term best describes southern California's collection of landscapes?""]","['The region spans from Pacific Ocean islands, shorelines, beaches, and coastal plains, through the Transverse and Peninsular Ranges with their peaks, into the large and small interior valleys, to the vast deserts of California.']",[0]
['Who invented the first nuclear reactor?'],"['Notable faculty in physics have included the speed of light calculator A. A. Michelson, elementary charge calculator Robert A. Millikan, discoverer of the Compton Effect Arthur H. Compton, the creator of the first nuclear reactor Enrico Fermi, ""the father of the hydrogen bomb"" Edward Teller, ""one of the most brilliant and productive experimental physicists of the twentieth century']",[1]
['Who caught a 16-yard pass on this drive?'],"[""A 16-yard reception by Devin Funchess and a 12-yard run by Stewart then set up Gano's 39-yard field goal, cutting the Panthers deficit to one score at 16–10.""]",[1]
['Where is Energiprojekt AB based?'],"['Although the reciprocating steam engine is no longer in widespread commercial use, various companies are exploring or exploiting the potential of the engine as an alternative to internal combustion engines.']",[0]
['When was the Cretaceous-Paleogen extinction occur?'],['He also suggested that the last common ancestor of modern ctenophores was either cydippid-like or beroid-like.'],[0]
"['What concept, originally discovered by Black, was later discovered independently by Watt?']","['Watt independently discovered latent heat, which was confirmed by the original discoverer Joseph Black, who also advised Watt on experimental procedures.']",[1]
['What is the foundation for separation results within complexity classes?'],"['For instance, the time hierarchy theorem tells us that P is strictly contained in EXPTIME, and the space hierarchy theorem tells us that L is strictly contained in PSPACE.']",[0]
['Where were the Devonshire Hunting Tapestries made?'],"[""Some of the finest tapestries are examples from the Gobelins workshop, including a set of 'Jason and the Argonauts' dating from the 1750s.""]",[0]
